Feature,Day,Urea,Cell,Cell Seeding,Co-Cell Seeding,Co-Cell Seeding-2,Scaffold,Scaffold-1-Con,Scaffold-2-Con,Scaffold-3-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Pore Size,Thick,Diameter,Porosity,Water uptake ratio,Young,Flow Rate,Fabrication,Fabr-para1,Fabr-para2,Fabr-para3
18-HA-PEG,11,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,12,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,13,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,14,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,15,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,16,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,17,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,18,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,19,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,20,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,21,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,22,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,23,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,24,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,25,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,26,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,27,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,28,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,29,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,30,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,31,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,32,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,33,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,34,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,35,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,36,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,37,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,38,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,39,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,40,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,41,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,42,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,43,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,44,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,45,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,46,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,47,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,48,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,49,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,50,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,51,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,52,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,53,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,54,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,55,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,56,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,57,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,58,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,59,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
18-HA-PEG,60,,4.0,1.0,-1.0,-1.0,34.15,1.587,-1.0,-1.0,12.0,-1.0,-1.0,,,,,,,,0,9.0,1.2,,
19-Alg,1,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,3,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,5,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,7,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,9,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,11,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,13,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,15,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,17,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,19,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,21,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,23,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,25,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,26,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,27,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,28,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,29,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,30,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,31,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,32,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,33,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,34,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,35,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,36,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,37,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,38,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,39,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,40,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,41,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,42,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,43,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,44,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,45,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,46,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,47,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,48,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,49,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,50,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,51,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,52,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,53,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,54,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,55,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,56,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,57,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,58,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,59,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg,60,,10.0,8.0,-1.0,-1.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,1,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,3,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,5,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,7,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,9,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,11,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,13,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,15,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,17,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,19,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,21,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,23,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,25,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,26,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,27,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,28,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,29,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,30,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,31,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,32,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,33,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,34,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,35,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,36,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,37,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,38,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,39,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,40,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,41,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,42,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,43,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,44,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,45,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,46,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,47,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,48,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,49,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,50,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,51,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,52,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,53,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,54,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,55,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,56,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,57,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,58,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,59,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
19-Alg-col,60,,10.0,8.0,-1.0,-1.0,7.5,0.8,0.02,-1.0,-1.0,-1.0,-1.0,,70.0,,0.1,,,,0,10.0,1.0,187.5,
20-Fiber(+O2),1,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),3,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),4,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),6,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),8,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),9,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),11,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),13,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),14,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),16,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),18,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),19,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),21,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
20-Fiber(+O2),22,,10.0,30.0,-1.0,-1.0,17.5,0.7,0.023,-1.0,13.0,35.0,-1.0,,,,0.08,,,,0,9.0,1.0,0.72,
