Feature,Day,Albumin,Cell,Cell Seeding,Co-Cell Seeding,Material,Material-1-Con,Material-2-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Self-circulated,Multi-organ,Medium,Medium-out,Serum-out,Medium-in,Serum-in,Shear Stress,Flow Rate,Channel Width,Physical-sti,Channel Material,Biochemical-sti
15-Zone3,41,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,42,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,43,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,44,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,45,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,46,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,47,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,48,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,49,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,50,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,51,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,52,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,53,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,54,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,55,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,56,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,57,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,58,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,59,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
15-Zone3,60,,8.14,2.75,0.4,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,6.0,1.0,-1,-1,,0.083,6.0,1.0,1.0,-1
16-PFPE,1,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,5,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,6,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,7,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,8,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,9,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,10,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,11,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,12,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,13,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,14,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,15,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,16,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,17,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,18,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,19,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,20,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,21,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,22,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,23,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,24,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,25,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,26,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,27,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,28,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,29,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,30,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,31,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,32,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,33,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,34,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,35,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,36,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,37,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,38,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,39,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,40,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,41,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,42,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,43,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,44,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,45,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,46,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,47,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,48,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,49,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,50,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,51,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,52,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,53,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,54,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,55,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,56,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,57,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,58,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,59,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PFPE,60,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,4.0,-1
16-PDMS,1,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,5,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,6,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,7,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,8,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,9,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,10,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,11,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,12,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,13,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,14,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,15,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,16,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,17,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,18,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,19,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,20,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,21,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,22,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,23,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,24,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,25,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,26,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,27,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,28,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,29,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,30,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,31,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,32,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,33,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,34,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,35,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,36,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,37,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,38,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,39,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,40,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,41,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,42,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,43,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,44,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,45,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,46,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,47,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,48,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,49,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,50,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,51,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,52,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,53,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,54,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,55,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,56,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,57,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,58,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,59,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
16-PDMS,60,,27.0,0.5,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,,2,1,1.0,1.0,-1,-1,,25.0,0.52,-1.0,1.0,-1
17-PIC,1,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,3,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,5,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,7,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,9,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,10,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,11,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,13,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,15,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,16,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,17,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,18,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,19,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
17-PIC,20,,10.0,0.1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,,2.0,2,1,3.0,,-1,-1,,1.667,,-1.0,1.0,-1
